stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring,w1c,w2c,w3c,w4c,w5c,encw1,encw2,encw3,encw4,encw5
229768,50,2,1.02427,0.0896906,0.0240619,0.0161595,-0.740351,-0.477062,0.347904,0.523421,0.346088,0.104697,0.0986636,0.117679,0.091265,0.112292,-19,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
229768,50,10,5.0236,0.0898069,0.0244018,0.0169376,-0.731505,-0.468035,0.33266,0.513134,0.353746,0.0260283,0.0218302,0.0283168,0.0201654,0.0176819,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229768,50,30,15.0208,0.106358,0.0239863,0.0167495,-0.729065,-0.466113,0.33109,0.5112,0.352888,0.0172424,0.0118129,0.0194741,0.00817443,0.0114866,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229704,30,2,1.02098,0.107008,0.0146612,0.0146541,-0.733194,-0.474058,0.33765,0.522032,0.34757,0.0939606,0.0853903,0.104914,0.0812571,0.102403,-18,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
229704,30,10,5.04347,0.0828468,0.014411,0.0133739,-0.729257,-0.468459,0.327634,0.515894,0.354188,0.025511,0.0176812,0.0251285,0.0162436,0.0307756,-18,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229704,30,30,15.1018,0.159009,0.0147454,0.0134261,-0.728156,-0.467639,0.326659,0.515161,0.353974,0.0135329,0.00914119,0.015094,0.00687466,0.0118395,-18,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229704,50,2,1.02999,0.0800491,0.0241312,0.0162896,-0.739451,-0.478957,0.344252,0.527274,0.346881,0.109015,0.0982944,0.125067,0.0945798,0.119442,-18,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
229704,50,10,5.0515,0.0862433,0.0242993,0.0167123,-0.730859,-0.46948,0.328558,0.517034,0.354747,0.0240584,0.0195653,0.0262705,0.0190107,0.018716,-18,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229704,50,30,15.1089,0.150845,0.024283,0.0170041,-0.728831,-0.46796,0.32716,0.515599,0.354033,0.0140106,0.00977902,0.0154124,0.00746079,0.0119798,-18,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
221456,30,2,1.00364,0.0564246,0.0144289,0.0125618,-0.771869,-0.446514,0.342277,0.522587,0.35352,0.0926792,0.0922179,0.10942,0.0881297,0.103184,-18,-0.765625,-0.453125,0.34375,0.515625,0.359375,79,99,22,33,23
221456,30,10,4.96605,0.092477,0.0146866,0.0132109,-0.765481,-0.441771,0.332284,0.515784,0.359184,0.0254781,0.0169572,0.0368568,0.0179843,0.0321421,-18,-0.765625,-0.4375,0.328125,0.515625,0.359375,79,100,21,33,23
221456,30,30,14.868,0.140717,0.0145493,0.014741,-0.763801,-0.440798,0.33118,0.514436,0.358983,0.0185534,0.00886603,0.0325442,0.00995318,0.0293612,-18,-0.765625,-0.4375,0.328125,0.515625,0.359375,79,100,21,33,23
221456,50,2,1.01321,0.0902203,0.024168,0.0166961,-0.778751,-0.452566,0.349186,0.528642,0.353489,0.112464,0.106467,0.132425,0.101145,0.118794,-18,-0.78125,-0.453125,0.34375,0.53125,0.359375,78,99,22,34,23
221456,50,10,4.97504,0.0956225,0.0242182,0.0177578,-0.766596,-0.442471,0.332796,0.516478,0.359793,0.0307183,0.0203773,0.0389723,0.0218917,0.0343961,-18,-0.765625,-0.4375,0.328125,0.515625,0.359375,79,100,21,33,23
221456,50,30,14.8761,0.150954,0.0242666,0.0167681,-0.764285,-0.441066,0.331395,0.514749,0.359207,0.0191238,0.00892868,0.0328681,0.0102112,0.0294411,-18,-0.765625,-0.4375,0.328125,0.515625,0.359375,79,100,21,33,23
221384,30,2,0.991607,0.0742028,0.0144066,0.0133165,-0.754184,-0.460413,0.345792,0.524195,0.34461,0.0902854,0.0913807,0.11093,0.0900569,0.104723,-18,-0.75,-0.46875,0.34375,0.53125,0.34375,80,98,22,34,22
221384,30,10,4.89599,0.0781312,0.0144608,0.0124161,-0.75004,-0.455414,0.335608,0.518503,0.351343,0.0230115,0.018114,0.0230162,0.0171674,0.0160796,-18,-0.75,-0.453125,0.328125,0.515625,0.359375,80,99,21,33,23
221384,30,30,14.6606,0.146887,0.0145857,0.0128542,-0.748714,-0.454359,0.334585,0.517516,0.350971,0.0144632,0.0108339,0.0139716,0.00710211,0.00983984,-18,-0.75,-0.453125,0.328125,0.515625,0.359375,80,99,21,33,23
221384,50,2,0.999163,0.0828883,0.0241222,0.0163159,-0.759703,-0.464246,0.351822,0.528571,0.343555,0.114652,0.100435,0.125046,0.103932,0.122209,-18,-0.765625,-0.46875,0.359375,0.53125,0.34375,79,98,23,34,22
221384,50,10,4.90453,0.0882824,0.0239706,0.0162297,-0.751404,-0.456213,0.336469,0.519643,0.351506,0.0256248,0.0202738,0.0258403,0.0194534,0.0172359,-18,-0.75,-0.453125,0.34375,0.515625,0.34375,80,99,22,33,22
221384,50,30,14.6683,0.14892,0.0243163,0.0168277,-0.749113,-0.454714,0.334771,0.517849,0.351207,0.0150693,0.0114783,0.0147296,0.00815555,0.0103248,-18,-0.75,-0.453125,0.328125,0.515625,0.359375,80,99,21,33,23
229840,30,2,1.03386,0.0756566,0.0145172,0.0140867,-0.732038,-0.473746,0.328885,0.518587,0.358312,0.079158,0.0789026,0.0883411,0.0771989,0.0790901,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229840,30,10,5.10673,0.0646581,0.0143146,0.0121813,-0.727349,-0.46871,0.321337,0.513581,0.361142,0.017613,0.0170629,0.0184928,0.0168739,0.0131075,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229840,30,30,15.2899,0.059232,0.0144374,0.0125556,-0.725584,-0.467671,0.320259,0.512268,0.360728,0.00711116,0.0060225,0.00744056,0.00630189,0.00643231,-19,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
229840,50,2,1.04365,0.10077,0.024317,0.016934,-0.736381,-0.480809,0.338441,0.525581,0.353166,0.110637,0.110077,0.120379,0.0991192,0.123282,-19,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
229840,50,10,5.11628,0.0831723,0.0241088,0.0160789,-0.728198,-0.469318,0.321845,0.51431,0.361361,0.0204069,0.0175951,0.0259723,0.0187589,0.0239287,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229840,50,30,15.3002,0.0842639,0.0239285,0.0172078,-0.726027,-0.467991,0.320425,0.512657,0.360936,0.00790446,0.00667855,0.00813522,0.00683019,0.0067397,-19,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
229776,30,2,1.03231,0.0572398,0.0145687,0.0125757,-0.738521,-0.466986,0.323666,0.516909,0.364931,0.0869727,0.08292,0.100471,0.0827343,0.0965663,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229776,30,10,5.10891,0.0595913,0.0145085,0.0128321,-0.732523,-0.462126,0.314169,0.510175,0.370305,0.0210181,0.0180509,0.0220724,0.0174599,0.015959,-19,-0.734375,-0.46875,0.3125,0.515625,0.375,81,98,20,33,24
229776,30,30,15.2987,0.075971,0.014528,0.012864,-0.7315,-0.461347,0.313376,0.509388,0.370083,0.012242,0.0095728,0.0116298,0.00618086,0.00931263,-19,-0.734375,-0.46875,0.3125,0.515625,0.375,81,98,20,33,24
229776,50,2,1.04221,0.0918539,0.02434,0.0174459,-0.744377,-0.474262,0.33232,0.523373,0.362946,0.111123,0.104234,0.125219,0.108848,0.114207,-19,-0.75,-0.46875,0.328125,0.53125,0.359375,80,98,21,34,23
229776,50,10,5.11928,0.084887,0.0243309,0.0165034,-0.73425,-0.463067,0.314872,0.511358,0.371087,0.0247535,0.0200036,0.0242153,0.0199095,0.016838,-19,-0.734375,-0.46875,0.3125,0.515625,0.375,81,98,20,33,24
229776,50,30,15.3072,0.0851518,0.024386,0.0169658,-0.731966,-0.461596,0.31362,0.50964,0.370302,0.0128573,0.0102493,0.0123548,0.00712371,0.0095233,-19,-0.734375,-0.46875,0.3125,0.515625,0.375,81,98,20,33,24
237832,30,2,0.958062,0.0684748,0.0126254,0.0123281,-0.707173,-0.487871,0.302103,0.519958,0.372983,0.0834605,0.0912678,0.102403,0.085693,0.0989939,-18,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
237832,30,10,4.73816,0.0779709,0.0127131,0.0123225,-0.703985,-0.482113,0.29345,0.514422,0.378226,0.0211206,0.0191611,0.0220581,0.0178378,0.0160639,-18,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
237832,30,30,14.1908,0.171646,0.0125287,0.0116723,-0.70262,-0.480989,0.292555,0.513295,0.37776,0.0120367,0.00876807,0.0133786,0.00622219,0.0101041,-18,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
237832,50,2,0.9667,0.0957852,0.0210877,0.0164239,-0.712992,-0.493536,0.309162,0.526311,0.371056,0.102049,0.113,0.119457,0.100246,0.110562,-18,-0.71875,-0.5,0.3125,0.53125,0.375,82,96,20,34,24
237832,50,10,4.74679,0.0994288,0.0210173,0.0154,-0.705084,-0.482637,0.29386,0.515177,0.378685,0.0237791,0.0217192,0.0242279,0.0204696,0.0172293,-18,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
237832,50,30,14.1998,0.176821,0.0210929,0.0160308,-0.703149,-0.48125,0.292893,0.513546,0.37796,0.0130891,0.0098223,0.0143425,0.00772396,0.0105172,-18,-0.703125,-0.484375,0.296875,0.515625,0.375,83,97,19,33,24
237768,30,2,0.990574,0.0574744,0.0145133,0.0130722,-0.695325,-0.496166,0.303977,0.52188,0.365634,0.0880795,0.0838068,0.0887881,0.0799462,0.0944229,-18,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
237768,30,10,4.89973,0.0723083,0.0145572,0.0130466,-0.691495,-0.491559,0.296454,0.516469,0.37013,0.0191573,0.0167937,0.0205732,0.016161,0.0151098,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237768,30,30,14.6697,0.146438,0.0143035,0.0129411,-0.690336,-0.490551,0.295783,0.515402,0.369702,0.0102864,0.00734193,0.012977,0.00560477,0.0102707,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237768,50,2,1.00135,0.0813082,0.0242689,0.0171639,-0.701328,-0.504536,0.313287,0.528878,0.363699,0.106401,0.104998,0.118232,0.0982993,0.12269,-18,-0.703125,-0.5,0.3125,0.53125,0.359375,83,96,20,34,23
237768,50,10,4.91039,0.100516,0.0240859,0.0163394,-0.693056,-0.492669,0.297579,0.517775,0.370371,0.0222912,0.0216671,0.0254312,0.020537,0.0174575,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237768,50,30,14.6788,0.144916,0.0240933,0.0163062,-0.690805,-0.491004,0.296016,0.515789,0.370004,0.0109463,0.00827774,0.0135588,0.00658501,0.0106394,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237968,30,2,1.02681,0.0983682,0.0156102,0.0132949,-0.727673,-0.482145,0.336231,0.525631,0.347955,0.0946378,0.0877998,0.101348,0.081965,0.100885,-18,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
237968,30,10,5.07023,0.128473,0.015544,0.0139662,-0.723728,-0.473622,0.325407,0.519117,0.352826,0.0218852,0.0178351,0.0210028,0.0160455,0.0144012,-18,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
237968,30,30,15.1846,0.352432,0.0157065,0.0133265,-0.722639,-0.472808,0.324723,0.518191,0.352534,0.0141537,0.00965913,0.0119848,0.0057209,0.00798975,-18,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
237968,50,2,1.03841,0.108929,0.0258374,0.0168362,-0.735269,-0.483957,0.342531,0.531172,0.345523,0.106028,0.102929,0.119175,0.0984381,0.119039,-18,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
237968,50,10,5.08194,0.143959,0.0259597,0.0170601,-0.725541,-0.474992,0.326539,0.520494,0.3535,0.0255066,0.0214245,0.02635,0.0200299,0.0174212,-18,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
237968,50,30,15.1961,0.359464,0.0263622,0.0173963,-0.723054,-0.473225,0.324903,0.518491,0.352885,0.0148888,0.0101605,0.0128204,0.00690131,0.00829945,-18,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
237960,30,2,1.0232,0.0662009,0.0145136,0.0130824,-0.691821,-0.497004,0.307667,0.515632,0.365527,0.088126,0.0884375,0.0950719,0.0784915,0.0926475,-18,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
237960,30,10,5.06168,0.0964773,0.0145312,0.0135788,-0.688817,-0.490865,0.298629,0.510913,0.37014,0.0222334,0.0193557,0.0216781,0.0168499,0.0182522,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237960,30,30,15.1541,0.180228,0.0144539,0.0124265,-0.687418,-0.490205,0.297686,0.510004,0.369933,0.0163524,0.00862987,0.0143279,0.00761083,0.00979285,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237960,50,2,1.03316,0.0886317,0.0243516,0.0268077,-0.697518,-0.503687,0.313324,0.522946,0.364935,0.0990988,0.104818,0.109423,0.092607,0.100983,-18,-0.703125,-0.5,0.3125,0.53125,0.359375,83,96,20,34,23
237960,50,10,5.07134,0.120023,0.0241269,0.0160011,-0.689874,-0.492166,0.299173,0.512164,0.370703,0.025316,0.0210223,0.0250114,0.0199626,0.0164799,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237960,50,30,15.1642,0.189918,0.0242278,0.0160425,-0.688024,-0.49067,0.298076,0.510473,0.370145,0.016981,0.009121,0.015073,0.00835701,0.0100191,-18,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
237904,30,2,1.0473,0.116807,0.0169933,0.0147085,-0.717054,-0.485318,0.323381,0.520259,0.358731,0.0917742,0.0905485,0.106598,0.0857846,0.0978708,-19,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
237904,30,10,5.16231,0.10256,0.0168912,0.0141144,-0.711741,-0.478466,0.313264,0.512419,0.364524,0.021397,0.0183801,0.0228921,0.0181745,0.015734,-19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
237904,30,30,15.457,0.248873,0.0168006,0.0140572,-0.710173,-0.47723,0.31221,0.511163,0.36403,0.0124152,0.0077673,0.0123671,0.00604703,0.00911436,-19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
237904,50,2,1.05567,0.0720003,0.0284625,0.0191877,-0.722535,-0.491655,0.330774,0.526065,0.357351,0.111059,0.103922,0.117433,0.0980879,0.119998,-19,-0.71875,-0.5,0.328125,0.53125,0.359375,82,96,21,34,23
237904,50,10,5.17378,0.118794,0.0282945,0.0187704,-0.71327,-0.47955,0.313901,0.51368,0.365238,0.0250603,0.0209021,0.0264711,0.0205612,0.0174234,-19,-0.71875,-0.484375,0.3125,0.515625,0.375,82,97,20,33,24
237904,50,30,15.4683,0.256459,0.028371,0.0221064,-0.710744,-0.477555,0.312521,0.511545,0.364232,0.0130799,0.00885192,0.0130532,0.00717955,0.00946561,-19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
237896,30,2,1.05558,0.0862908,0.0177221,0.0136666,-0.715871,-0.487848,0.337498,0.521962,0.344258,0.0830751,0.0811278,0.0976849,0.0801603,0.0928655,-19,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
237896,30,10,5.20205,0.122424,0.0180738,0.0156048,-0.710779,-0.481846,0.328014,0.515057,0.349554,0.0195715,0.0192427,0.023997,0.0188731,0.0163264,-19,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
237896,30,30,15.5689,0.240347,0.0183839,0.0159283,-0.709339,-0.480657,0.327221,0.513604,0.34917,0.00851817,0.00734035,0.00994141,0.00606127,0.00823555,-19,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
237896,50,2,1.06678,0.0961017,0.0303108,0.0186329,-0.722657,-0.49696,0.349834,0.530057,0.339725,0.110109,0.10562,0.13187,0.0987364,0.136266,-19,-0.71875,-0.5,0.34375,0.53125,0.34375,82,96,22,34,22
237896,50,10,5.21125,0.110711,0.030127,0.0194125,-0.712475,-0.483457,0.329542,0.516452,0.349938,0.0230068,0.022054,0.0287097,0.021351,0.020665,-19,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
237896,50,30,15.5804,0.244435,0.0303218,0.0200753,-0.709909,-0.481068,0.327477,0.514058,0.349441,0.0103214,0.00874187,0.011782,0.00806494,0.00864972,-19,-0.703125,-0.484375,0.328125,0.515625,0.34375,83,97,21,33,22
229912,30,2,1.05646,0.0704048,0.0183868,0.0156262,-0.684759,-0.503952,0.308791,0.515938,0.363982,0.081236,0.0893324,0.0971115,0.0780925,0.0878543,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
229912,30,10,5.20783,0.0867143,0.0180097,0.0146383,-0.678964,-0.497289,0.299381,0.509198,0.367674,0.0175637,0.0209152,0.023451,0.0191941,0.0170972,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229912,30,30,15.5885,0.177699,0.0179983,0.0146598,-0.677444,-0.496107,0.298523,0.507922,0.367106,0.00911811,0.00787187,0.0119086,0.00729627,0.00682621,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229912,50,2,1.06811,0.0962284,0.0301263,0.0191066,-0.689622,-0.512301,0.317093,0.522075,0.362755,0.106567,0.11019,0.11611,0.0982618,0.113101,-19,-0.6875,-0.515625,0.3125,0.53125,0.359375,84,95,20,34,23
229912,50,10,5.22131,0.115237,0.0302918,0.0192419,-0.680706,-0.498733,0.300706,0.510459,0.368274,0.0220219,0.0218534,0.0298788,0.0223696,0.024382,-19,-0.6875,-0.5,0.296875,0.515625,0.375,84,96,19,33,24
229912,50,30,15.6002,0.19412,0.030444,0.0208643,-0.678191,-0.496631,0.298971,0.508499,0.367352,0.00981313,0.0103971,0.013356,0.00922047,0.0071588,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229904,30,2,1.07182,0.081299,0.0205312,0.0150956,-0.73503,-0.478981,0.344274,0.522938,0.346799,0.0943417,0.0899936,0.111404,0.083314,0.104455,-19,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
229904,30,10,5.27856,0.118562,0.0203628,0.0159248,-0.728288,-0.46977,0.330902,0.514325,0.35283,0.0239156,0.0193234,0.0267528,0.0181154,0.0178205,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229904,30,30,15.7956,0.249814,0.0205769,0.0164653,-0.726505,-0.468369,0.329971,0.512797,0.352106,0.0149987,0.0104716,0.0181808,0.00682863,0.0124962,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229904,50,2,1.0864,0.224225,0.0344619,0.0209655,-0.745046,-0.487703,0.356583,0.532857,0.343309,0.114602,0.1145,0.136229,0.105908,0.122487,-19,-0.75,-0.484375,0.359375,0.53125,0.34375,80,97,23,34,22
229904,50,10,5.29229,0.121218,0.0342144,0.019923,-0.730672,-0.471403,0.332944,0.516056,0.353076,0.0280166,0.024487,0.0331128,0.0235359,0.0210768,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229904,50,30,15.8095,0.260896,0.0341356,0.0210119,-0.727219,-0.468722,0.330388,0.513268,0.352286,0.0155971,0.0110775,0.018743,0.00757072,0.0126564,-19,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
229848,30,2,1.0673,0.0994456,0.0206717,0.0158341,-0.724142,-0.486278,0.330612,0.523655,0.356153,0.0971562,0.0982992,0.114854,0.0920458,0.103451,-19,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
229848,30,10,5.25108,0.0866611,0.0201643,0.0149944,-0.715771,-0.477123,0.316492,0.513942,0.36246,0.0238003,0.0193705,0.0297922,0.0187175,0.0251562,-19,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
229848,30,30,15.7147,0.169393,0.0206824,0.0151413,-0.714203,-0.47552,0.315229,0.512507,0.361987,0.015054,0.00898875,0.0176223,0.00648143,0.0135706,-19,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
229848,50,2,1.07978,0.0972964,0.0342353,0.0197392,-0.730511,-0.492424,0.338394,0.530333,0.354208,0.115652,0.120236,0.134892,0.109353,0.124782,-19,-0.734375,-0.5,0.34375,0.53125,0.359375,81,96,22,34,23
229848,50,10,5.2646,0.103818,0.034093,0.0196001,-0.71806,-0.478193,0.317659,0.515313,0.363282,0.0266475,0.0221352,0.0302034,0.0212601,0.0205259,-19,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
229848,50,30,15.7295,0.183223,0.0342948,0.0210147,-0.714874,-0.476033,0.315606,0.512982,0.362318,0.0161843,0.0102099,0.0187978,0.00833134,0.013828,-19,-0.71875,-0.46875,0.3125,0.515625,0.359375,82,98,20,33,23
229784,30,2,1.06829,0.0978913,0.0205906,0.0148623,-0.680125,-0.509514,0.314415,0.517327,0.357897,0.0896053,0.0860324,0.0962868,0.0823492,0.094008,-19,-0.671875,-0.515625,0.3125,0.515625,0.359375,85,95,20,33,23
229784,30,10,5.25526,0.100398,0.0206625,0.015119,-0.675018,-0.500991,0.305127,0.509239,0.361643,0.0192992,0.0173536,0.0193477,0.0189376,0.0136449,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229784,30,30,15.7201,0.166002,0.020627,0.0153503,-0.673256,-0.499451,0.303696,0.507863,0.361148,0.0122307,0.00643137,0.0105169,0.0114526,0.00746104,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229784,50,2,1.08085,0.103362,0.0343672,0.0214256,-0.686533,-0.519704,0.326819,0.525838,0.35358,0.114727,0.122381,0.133589,0.106133,0.134489,-19,-0.6875,-0.515625,0.328125,0.53125,0.34375,84,95,21,34,22
229784,50,10,5.26625,0.10884,0.0337705,0.0189382,-0.676736,-0.502592,0.306283,0.510684,0.362361,0.0235882,0.0252806,0.0277463,0.024666,0.0181586,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229784,50,30,15.7334,0.17659,0.0336835,0.0183156,-0.673862,-0.499866,0.303997,0.508323,0.361408,0.0130147,0.00769733,0.0114759,0.0121343,0.00786663,-19,-0.671875,-0.5,0.296875,0.515625,0.359375,85,96,19,33,23
229720,30,2,1.07445,0.0971199,0.0202938,0.0149546,-0.694226,-0.500857,0.319242,0.516545,0.359296,0.0885494,0.0871388,0.0990248,0.077822,0.102227,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
229720,30,10,5.28399,0.111191,0.0204714,0.0156315,-0.687211,-0.492779,0.307001,0.508609,0.36438,0.0257094,0.019002,0.0216398,0.0202812,0.0149119,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
229720,30,30,15.8096,0.248524,0.0204176,0.0148939,-0.685754,-0.491374,0.305975,0.507434,0.363719,0.0203332,0.00903714,0.0130552,0.0125386,0.0097737,-19,-0.6875,-0.484375,0.3125,0.5,0.359375,84,97,20,32,23
229720,50,2,1.08591,0.108708,0.0338659,0.0195666,-0.699546,-0.507265,0.325991,0.523625,0.357194,0.10674,0.112836,0.124819,0.0994203,0.122506,-19,-0.703125,-0.5,0.328125,0.515625,0.359375,83,96,21,33,23
229720,50,10,5.29754,0.137301,0.0341558,0.0196072,-0.689237,-0.49388,0.308193,0.51015,0.364773,0.0283418,0.0214818,0.0246505,0.0224487,0.016724,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
229720,50,30,15.8241,0.260007,0.0338594,0.0190126,-0.686298,-0.491832,0.306276,0.507878,0.363976,0.020596,0.00991879,0.0135605,0.0129893,0.0101228,-19,-0.6875,-0.484375,0.3125,0.5,0.359375,84,97,20,32,23
229712,30,2,1.05867,0.0992222,0.0179899,0.0142688,-0.69869,-0.497596,0.320308,0.521523,0.354456,0.0858829,0.0846241,0.0939448,0.0819674,0.0934144,-19,-0.703125,-0.5,0.328125,0.515625,0.359375,83,96,21,33,23
229712,30,10,5.21488,0.109207,0.0180329,0.0149489,-0.694075,-0.49102,0.311739,0.51429,0.359067,0.0180474,0.016187,0.0198723,0.0151944,0.0143084,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
229712,30,30,15.6086,0.178825,0.0179857,0.0141867,-0.692662,-0.489939,0.310902,0.513185,0.358514,0.010051,0.00666319,0.0117806,0.00573696,0.00858923,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
229712,50,2,1.07037,0.116142,0.0297032,0.0191096,-0.706301,-0.50604,0.330004,0.529674,0.352663,0.107355,0.102904,0.112384,0.0963021,0.115105,-19,-0.703125,-0.5,0.328125,0.53125,0.34375,83,96,21,34,22
229712,50,10,5.22856,0.126369,0.0301144,0.0193396,-0.695382,-0.492062,0.312503,0.515438,0.359504,0.0222122,0.0203738,0.0241818,0.0192455,0.0165531,-19,-0.703125,-0.484375,0.3125,0.515625,0.359375,83,97,20,33,23
229712,50,30,15.6212,0.196213,0.0303561,0.0203455,-0.693062,-0.490397,0.311115,0.513542,0.358802,0.0108587,0.00826667,0.0126422,0.00744313,0.00930863,-19,-0.6875,-0.5,0.3125,0.515625,0.359375,84,96,20,33,23
221712,30,2,1.05677,0.0677362,0.0179693,0.0140852,-0.70646,-0.493686,0.327404,0.522092,0.350649,0.0887641,0.0874354,0.0938955,0.0797928,0.0967802,-19,-0.703125,-0.5,0.328125,0.515625,0.359375,83,96,21,33,23
