CMSSWID,SM/iz,TT/SC,Strip,XTAL,iphi/ix,ieta/iy,eta,eta_ring,A,t0,alpha,beta,stripid
872424983,-1,288,5,3,76,23,-1.77603,-21,0.23552399999999998,120.796,1.49685,36.155,287568
872424984,-1,288,5,4,76,24,-1.7947099999999998,-21,0.23614899999999997,120.042,1.4765700000000002,36.1527,287568
872424985,-1,288,5,5,76,25,-1.81342,-21,0.232298,121.01100000000001,1.46284,37.2292,287568
872424986,-1,287,5,1,76,26,-1.8315099999999997,-22,0.232708,121.12100000000001,1.4541899999999999,37.2944,139400
872424987,-1,287,5,2,76,27,-1.85021,-22,0.23474299999999998,120.214,1.48841,36.3399,139400
872424988,-1,287,5,4,76,28,-1.8688599999999997,-22,0.234894,119.618,1.49221,36.2011,139400
872424989,-1,287,5,5,76,29,-1.8874099999999998,-22,0.23521799999999998,119.289,1.4701600000000001,36.3405,139400
872424990,-1,287,4,3,76,30,-1.90582,-22,0.233618,120.294,1.43222,37.3163,139472
872424991,-1,286,5,1,76,31,-1.9237799999999998,-22,0.230544,123.04299999999999,1.4294799999999999,38.3868,139720
872424992,-1,286,5,3,76,32,-1.94177,-23,0.2343,121.359,1.4620600000000001,36.8836,139720
872424993,-1,286,5,5,76,33,-1.9594799999999999,-23,0.23021399999999997,121.492,1.43154,38.1683,139720
872424994,-1,286,4,1,76,34,-1.97685,-23,0.23338499999999998,122.545,1.47496,37.035,139784
872424995,-1,286,4,3,76,35,-1.99383,-23,0.230661,121.965,1.40201,38.5246,139784
872424996,-1,285,4,1,76,36,-2.0103,-23,0.23184699999999997,122.26,1.4177,38.1222,147792
872424997,-1,285,4,3,76,37,-2.0262,-23,0.23311199999999999,121.387,1.45531,37.2496,147792
872424998,-1,285,5,1,76,38,-2.04149,-23,0.235906,120.68299999999999,1.47345,36.3376,148104
872424999,-1,285,5,2,76,39,-2.05609,-24,0.236675,120.171,1.47623,36.1262,148104
872425000,-1,285,5,4,76,40,-2.06993,-24,0.231825,120.542,1.4240700000000002,37.8553,148104
872425001,-1,284,5,1,76,41,-2.083,-24,0.228379,122.01799999999999,1.34985,39.9507,148176
872425002,-1,284,5,2,76,42,-2.0949299999999997,-24,0.23338899999999999,121.65799999999999,1.47758,36.9207,148176
872425003,-1,284,5,3,76,43,-2.10586,-24,0.232368,120.26100000000001,1.41091,37.9006,148176
872425004,-1,284,5,5,76,44,-2.11571,-24,0.23202899999999999,119.73899999999999,1.38521,38.3424,148176
872425005,-1,284,4,3,76,45,-2.12439,-24,0.23693000000000003,119.542,1.43379,36.6028,148232
872425006,-1,283,5,1,76,46,-2.1319,-24,0.23313699999999998,121.516,1.47984,36.9108,8784
872425007,-1,283,5,2,76,47,-2.1379099999999998,-24,0.231568,119.96,1.40146,38.1741,8784
872425008,-1,283,5,3,76,48,-2.1425799999999997,-24,0.233015,119.087,1.3932799999999999,37.9223,8784
872425009,-1,283,5,5,76,49,-2.14587,-24,0.23192100000000002,119.333,1.40365,37.9595,8784
872425010,-1,283,4,3,76,50,-2.14776,-24,0.233485,118.54799999999999,1.38134,37.9161,8840
872425011,-1,46,4,5,76,51,-2.1482099999999997,-24,0.23145900000000003,120.131,1.41695,38.0013,8904
872425012,-1,46,5,5,76,52,-2.1471400000000003,-24,0.227266,119.04,1.31256,40.1795,8976
872425013,-1,46,5,4,76,53,-2.14465,-24,0.23242600000000002,120.053,1.45176,37.2836,8976
872425014,-1,46,5,3,76,54,-2.1407700000000003,-24,0.232748,119.618,1.42286,37.6145,8976
872425015,-1,46,5,2,76,55,-2.13554,-24,0.232983,118.986,1.3724299999999998,38.1592,8976
872425016,-1,47,4,5,76,56,-2.12882,-24,0.233091,119.61200000000001,1.37154,38.3465,16968
872425017,-1,47,5,5,76,57,-2.1208299999999998,-24,0.23093699999999998,120.06200000000001,1.39367,38.4334,17040
872425018,-1,47,5,4,76,58,-2.11165,-24,0.232698,120.447,1.44008,37.4478,17040
872425019,-1,47,5,3,76,59,-2.10134,-24,0.23083499999999998,121.17399999999999,1.40678,38.3233,17040
872425020,-1,47,5,2,76,60,-2.08997,-24,0.230039,121.96,1.42771,38.327,17040
872425021,-1,48,5,5,76,61,-2.07746,-24,0.22981300000000002,119.965,1.33419,39.315,17096
872425022,-1,48,5,3,76,62,-2.0641,-24,0.23459899999999997,121.066,1.4963600000000001,36.3813,17096
872425023,-1,48,5,1,76,63,-2.04992,-24,0.23335300000000003,120.46799999999999,1.40601,37.7581,17096
872425024,-1,48,4,4,76,64,-2.0350200000000003,-23,0.235146,119.346,1.42979,36.9397,16912
872425025,-1,48,4,2,76,65,-2.01945,-23,0.233567,120.72,1.4050799999999999,37.7182,16912
872425026,-1,49,4,5,76,66,-2.00327,-23,0.235359,121.17,1.54336,35.6989,24904
872425027,-1,49,4,2,76,67,-1.98655,-23,0.236154,120.88,1.48556,36.1346,24904
872425028,-1,49,5,5,76,68,-1.9693900000000002,-23,0.234111,119.204,1.42997,37.0821,24968
872425029,-1,49,5,4,76,69,-1.95187,-23,0.235816,118.706,1.37153,37.6242,24968
872425030,-1,49,5,2,76,70,-1.93402,-23,0.233713,120.61399999999999,1.43429,37.3125,24968
872425031,-1,50,4,5,76,71,-1.91615,-22,0.23338699999999998,119.698,1.4236799999999998,37.4801,24720
872425032,-1,50,5,5,76,72,-1.89782,-22,0.23362399999999997,120.152,1.47136,36.765,24776
872425033,-1,50,5,4,76,73,-1.87933,-22,0.23079499999999997,119.72200000000001,1.39434,38.2933,24776
872425034,-1,50,5,3,76,74,-1.86073,-22,0.23563299999999998,119.87100000000001,1.46685,36.4573,24776
872425035,-1,50,5,1,76,75,-1.84205,-22,0.233111,120.92299999999999,1.41414,37.7857,24776
872425036,-1,51,4,5,76,76,-1.8239,-21,0.226412,120.385,1.40804,39.2249,173016
872425037,-1,51,4,3,76,77,-1.80518,-21,0.22420199999999998,121.274,1.39219,40.1964,173016
872425038,-1,51,5,5,76,78,-1.78647,-21,0.227106,118.84200000000001,1.36331,39.5927,173064
872425039,-1,51,5,3,76,79,-1.7678,-21,0.227525,119.281,1.41592,38.6774,173064
872425040,-1,51,5,1,76,80,-1.7492,-21,0.22712800000000002,120.56,1.41064,39.0911,173064
872425041,-1,52,4,5,76,81,-1.73164,-20,0.229123,119.258,1.38129,39.1864,172824
872425042,-1,52,4,3,76,82,-1.71325,-20,0.23274299999999998,120.544,1.52944,36.2294,172824
872425043,-1,52,5,5,76,83,-1.69498,-20,0.226018,120.125,1.4297,39.0102,180808
872425044,-1,52,5,3,76,84,-1.67682,-20,0.222971,121.95200000000001,1.44565,39.7664,180808
872425045,-1,52,5,1,76,85,-1.65881,-20,0.229706,121.14,1.50063,37.3545,180808
872425046,-1,53,4,5,76,86,-1.64231,-19,0.229321,122.75399999999999,1.5283799999999998,37.2342,180560
872425047,-1,53,4,3,76,87,-1.6246399999999999,-19,0.225014,122.53,1.35063,40.7442,180560
872425048,-1,53,5,5,76,88,-1.60714,-19,0.225861,122.815,1.47126,38.7892,180616
872425049,-1,53,5,4,76,89,-1.58979,-19,0.23145300000000002,120.476,1.4685700000000002,37.3604,180616
872425051,-1,54,4,5,76,91,-1.55738,-18,0.23076999999999998,121.571,1.53377,36.7383,180360
872425052,-1,54,4,3,76,92,-1.54061,-18,0.231897,122.26,1.5741,36.0618,180360
872425097,-1,291,5,2,77,9,-1.52096,-18,0.23132600000000003,121.939,1.55233,36.4707,278728
872425098,-1,291,5,5,77,10,-1.53726,-18,0.23125500000000002,122.29899999999999,1.59507,35.9607,278728
872425099,-1,290,5,2,77,11,-1.5518299999999998,-18,0.23361300000000002,121.62899999999999,1.59104,35.445,279000
872425100,-1,290,5,4,77,12,-1.56851,-19,0.23217100000000002,120.634,1.53385,36.3061,279000
872425101,-1,290,4,1,77,13,-1.58535,-19,0.23223200000000002,122.458,1.57446,36.0327,279048
872425102,-1,290,4,3,77,14,-1.60233,-19,0.22399699999999997,123.686,1.43719,39.7548,279048
872425103,-1,290,4,5,77,15,-1.61945,-19,0.23327399999999998,121.82700000000001,1.6105200000000002,35.3268,279048
872425104,-1,289,3,1,77,16,-1.6352,-19,0.232477,124.425,1.50424,37.0559,279056
872425105,-1,289,5,3,77,17,-1.6526299999999998,-19,0.233869,122.77600000000001,1.5648799999999998,35.86,279312
872425106,-1,289,5,5,77,18,-1.67019,-20,0.23371399999999998,121.471,1.49156,36.6239,279312
872425107,-1,289,4,2,77,19,-1.68786,-20,0.234316,122.23299999999999,1.49325,36.5756,287304
872425108,-1,289,4,4,77,20,-1.7056200000000001,-20,0.23054499999999997,122.565,1.46343,37.8238,287304
872425109,-1,288,3,1,77,21,-1.72233,-20,0.232287,122.82,1.44134,37.5533,287312
872425110,-1,288,4,1,77,22,-1.7402799999999998,-21,0.230861,123.691,1.48289,37.6565,287576
872425111,-1,288,4,2,77,23,-1.75827,-21,0.22770900000000002,122.448,1.3715600000000001,39.799,287576
872425112,-1,288,4,4,77,24,-1.7762900000000001,-21,0.228456,122.18,1.39896,39.1193,287576
872425113,-1,288,4,5,77,25,-1.7943200000000001,-21,0.22583699999999998,121.97,1.35299,40.4114,287576
872425114,-1,287,3,1,77,26,-1.8115599999999998,-21,0.23257199999999997,122.876,1.46285,37.3519,287632
872425115,-1,287,5,3,77,27,-1.82952,-21,0.232616,120.76100000000001,1.45707,37.259,139400
872425116,-1,287,4,1,77,28,-1.8474099999999998,-22,0.232098,121.89200000000001,1.4676799999999999,37.3766,139472
872425117,-1,287,4,2,77,29,-1.86517,-22,0.22857600000000003,121.911,1.38517,39.245,139472
872425118,-1,287,4,4,77,30,-1.8827900000000002,-22,0.23236700000000002,121.43700000000001,1.48126,37.0564,139472
872425119,-1,286,5,2,77,31,-1.89976,-22,0.231239,122.762,1.45486,37.8665,139720
872425120,-1,286,5,4,77,32,-1.9168900000000002,-22,0.230935,122.133,1.45546,37.7475,139720
872425121,-1,286,3,3,77,33,-1.9337400000000002,-23,0.23341900000000002,122.365,1.47541,37.0183,139536
872425122,-1,286,4,2,77,34,-1.95023,-23,0.23359699999999997,122.427,1.47997,36.9595,139784
872425123,-1,286,4,4,77,35,-1.96632,-23,0.230437,121.76299999999999,1.41605,38.4781,139784
872425124,-1,285,4,2,77,36,-1.98175,-23,0.23379899999999998,120.91799999999999,1.41497,37.6152,147792
872425125,-1,285,4,4,77,37,-1.99675,-23,0.231239,121.73200000000001,1.4559600000000001,37.6847,147792
872425126,-1,285,4,5,77,38,-2.01116,-23,0.22927899999999998,120.656,1.3499,39.4946,147792
872425127,-1,285,5,3,77,39,-2.0249,-23,0.234625,120.21700000000001,1.43459,37.0542,148104
872425128,-1,285,5,5,77,40,-2.03789,-23,0.230392,121.34200000000001,1.39225,38.7944,148104
872425129,-1,284,3,1,77,41,-2.05002,-24,0.23410999999999998,122.958,1.4491,37.3637,148168
872425130,-1,284,3,3,77,42,-2.06118,-24,0.234055,122.59899999999999,1.48011,36.8475,148168
872425131,-1,284,5,4,77,43,-2.07139,-24,0.23156100000000002,121.015,1.44003,37.7138,148176
872425132,-1,284,4,1,77,44,-2.08058,-24,0.23360300000000003,122.074,1.46781,37.0655,148232
872425133,-1,284,4,4,77,45,-2.08868,-24,0.234109,121.456,1.47434,36.7673,148232
872425134,-1,283,3,1,77,46,-2.09558,-24,0.231925,122.39,1.42144,38.056,8776
872425135,-1,283,3,3,77,47,-2.1011599999999997,-24,0.22925399999999999,121.34,1.38198,39.1296,8776
872425136,-1,283,5,4,77,48,-2.1055,-24,0.22952600000000004,119.105,1.3391899999999999,39.321999999999996,8784
872425137,-1,283,4,1,77,49,-2.1085599999999998,-24,0.235114,121.594,1.51032,36.1395,8840
872425138,-1,283,4,4,77,50,-2.1103099999999997,-24,0.232325,119.65299999999999,1.38297,38.1268,8840
872425139,-1,46,4,4,77,51,-2.11072,-24,0.227649,121.836,1.41865,39.0061,8904
872425140,-1,46,4,2,77,52,-2.10973,-24,0.22733899999999999,119.34299999999999,1.24556,41.3636,8904
872425141,-1,46,3,5,77,53,-2.1074200000000003,-24,0.23765300000000003,118.64399999999999,1.4391200000000002,36.2446,8968
872425142,-1,46,3,3,77,54,-2.1038200000000002,-24,0.234735,120.238,1.43519,36.9917,8968
872425143,-1,46,5,1,77,55,-2.09896,-24,0.231163,119.98100000000001,1.37868,38.6249,8976
872425144,-1,47,4,4,77,56,-2.09279,-24,0.230221,122.096,1.43307,38.2548,16968
872425145,-1,47,4,2,77,57,-2.08535,-24,0.23297199999999998,121.602,1.46285,37.2291,16968
872425146,-1,47,3,5,77,58,-2.07678,-24,0.228787,122.31,1.37975,39.2257,17032
872425147,-1,47,3,3,77,59,-2.06716,-24,0.232987,121.446,1.47813,37.0406,17032
872425148,-1,47,5,1,77,60,-2.05654,-24,0.232882,121.072,1.42944,37.5935,17040
872425149,-1,48,5,4,77,61,-2.04494,-24,0.228981,121.695,1.40879,38.768,17096
872425150,-1,48,5,2,77,62,-2.0324,-23,0.23358800000000002,121.245,1.49104,36.6631,17096
872425151,-1,48,4,5,77,63,-2.0190799999999998,-23,0.23682899999999998,118.88600000000001,1.39161,37.1465,16912
872425152,-1,48,4,3,77,64,-2.00505,-23,0.23529499999999998,119.307,1.39309,37.371,16912
872425153,-1,48,4,1,77,65,-1.99038,-23,0.23424099999999998,121.791,1.469,36.8092,16912
872425154,-1,49,4,4,77,66,-1.97524,-23,0.234332,119.81200000000001,1.4013799999999998,37.6181,24904
872425155,-1,49,4,1,77,67,-1.9594099999999999,-23,0.23405700000000002,120.52,1.4368100000000001,37.1551,24904
872425156,-1,49,3,4,77,68,-1.94313,-23,0.23549499999999998,121.274,1.47719,36.4976,24656
872425157,-1,49,5,3,77,69,-1.92648,-22,0.234672,120.49,1.44679,37.0148,24968
872425158,-1,49,5,1,77,70,-1.9095,-22,0.23491599999999999,121.152,1.4696200000000001,36.7088,24968
872425159,-1,50,4,4,77,71,-1.89263,-22,0.23353800000000002,120.6,1.45645,37.0614,24720
872425160,-1,50,4,3,77,72,-1.8751200000000001,-22,0.23434499999999997,120.374,1.44249,37.0651,24720
872425161,-1,50,4,2,77,73,-1.85742,-22,0.234275,121.02600000000001,1.48222,36.6149,24720
872425162,-1,50,5,2,77,74,-1.83959,-22,0.23201,121.054,1.42582,37.8212,24776
872425163,-1,50,3,3,77,75,-1.8216599999999998,-21,0.23231500000000002,122.70700000000001,1.46969,37.4136,173008
872425164,-1,51,4,4,77,76,-1.8044,-21,0.23203400000000002,119.13600000000001,1.45685,37.226,173016
872425165,-1,51,4,2,77,77,-1.78636,-21,0.22635,120.902,1.40981,39.3181,173016
872425166,-1,51,5,4,77,78,-1.7683200000000001,-21,0.229809,119.243,1.44933,37.8331,173064
872425167,-1,51,5,2,77,79,-1.7503,-21,0.225773,120.693,1.41193,39.3855,173064
872425168,-1,51,3,3,77,80,-1.7323099999999998,-20,0.229846,121.73100000000001,1.4658799999999998,37.7969,172816
872425169,-1,52,4,4,77,81,-1.7154900000000002,-20,0.23160300000000003,120.991,1.54223,36.4244,172824
872425170,-1,52,4,2,77,82,-1.69767,-20,0.232931,120.925,1.55311,35.9566,172824
872425171,-1,52,5,4,77,83,-1.67993,-20,0.23153200000000002,119.20200000000001,1.48064,37.172,180808
872425172,-1,52,5,2,77,84,-1.6623,-20,0.227541,120.589,1.4136600000000001,38.9149,180808
872425173,-1,52,3,3,77,85,-1.64478,-19,0.232447,120.772,1.47451,37.1151,180552
872425174,-1,53,4,4,77,86,-1.6288799999999999,-19,0.231423,120.72200000000001,1.44455,37.6539,180560
872425175,-1,53,4,2,77,87,-1.6116700000000002,-19,0.22736199999999998,124.084,1.51586,38.0961,180560
872425176,-1,53,4,1,77,88,-1.59459,-19,0.22354899999999997,124.83,1.43528,40.2146,180560
872425179,-1,54,4,4,77,91,-1.54613,-18,0.228909,122.09100000000001,1.51888,37.5314,180360
872425180,-1,54,4,2,77,92,-1.52972,-18,0.21953000000000003,125.646,1.36889,42.1524,180360
872425225,-1,291,5,3,78,9,-1.51014,-18,0.23149499999999998,121.48100000000001,1.5546200000000001,36.3054,278728
872425226,-1,291,4,3,78,10,-1.5261,-18,0.229116,123.28299999999999,1.57903,36.762,278800
872425227,-1,290,1,1,78,11,-1.54019,-18,0.227809,124.431,1.46767,38.5843,278792
872425228,-1,290,3,1,78,12,-1.55649,-18,0.228081,125.698,1.58746,37.15,279064
872425229,-1,290,3,2,78,13,-1.57293,-19,0.229973,123.74,1.56715,36.7581,279064
872425230,-1,290,3,3,78,14,-1.5895,-19,0.223527,123.6,1.39291,40.5483,279064
872425231,-1,290,3,4,78,15,-1.60619,-19,0.226717,124.54,1.53909,37.9146,279064
872425232,-1,289,3,2,78,16,-1.62135,-19,0.23195700000000002,123.96600000000001,1.46891,37.5707,279056
872425233,-1,289,3,4,78,17,-1.63832,-19,0.232223,123.056,1.47464,37.3294,279056
872425234,-1,289,2,1,78,18,-1.6553799999999999,-20,0.232275,123.56299999999999,1.48282,37.2503,287320
872425235,-1,289,2,2,78,19,-1.6725299999999999,-20,0.22887600000000002,124.229,1.46594,38.0657,287320
872425236,-1,289,4,5,78,20,-1.68976,-20,0.230392,122.339,1.41937,38.4827,287304
872425237,-1,288,3,2,78,21,-1.70577,-20,0.22850900000000002,123.99700000000001,1.41665,39.1968,287312
872425238,-1,288,3,5,78,22,-1.7231299999999998,-20,0.229537,122.338,1.4142299999999999,38.7367,287312
872425239,-1,288,4,3,78,23,-1.7405099999999998,-21,0.232672,122.26299999999999,1.52122,36.5376,287576
872425240,-1,288,2,1,78,24,-1.7579099999999999,-21,0.23174299999999998,123.876,1.51873,37.0278,287624
872425241,-1,288,2,3,78,25,-1.77528,-21,0.231465,122.04899999999999,1.44773,37.8358,287624
872425242,-1,287,3,2,78,26,-1.7917,-21,0.23652199999999998,122.06299999999999,1.5312299999999999,35.6468,287632
872425243,-1,287,3,4,78,27,-1.80895,-21,0.232341,122.15299999999999,1.47532,37.2166,287632
872425244,-1,287,2,1,78,28,-1.82611,-21,0.23580900000000002,121.648,1.51914,35.8932,139464
872425245,-1,287,2,2,78,29,-1.84313,-22,0.23303600000000002,121.736,1.48335,36.9638,139464
872425246,-1,287,4,5,78,30,-1.85998,-22,0.233708,120.866,1.49394,36.5442,139472
872425247,-1,286,3,1,78,31,-1.87602,-22,0.236217,123.25,1.5484,35.632,139536
872425248,-1,286,3,2,78,32,-1.89235,-22,0.23344099999999998,122.771,1.46214,37.2165,139536
872425249,-1,286,3,4,78,33,-1.90838,-22,0.23033499999999998,123.021,1.4292799999999999,38.3491,139536
872425250,-1,286,3,5,78,34,-1.92405,-22,0.234565,122.45200000000001,1.50066,36.4829,139536
872425251,-1,286,4,5,78,35,-1.9393200000000002,-23,0.233312,122.20700000000001,1.4963600000000001,36.7319,139784
872425252,-1,285,2,1,78,36,-1.95377,-23,0.23371399999999998,122.236,1.44343,37.4281,147784
872425253,-1,285,2,4,78,37,-1.96795,-23,0.23068899999999998,121.617,1.40222,38.5394,147784
872425254,-1,285,3,1,78,38,-1.98154,-23,0.227877,122.62700000000001,1.36256,39.4766,147856
872425255,-1,285,3,2,78,39,-1.99448,-23,0.23076300000000002,122.064,1.3686200000000002,39.0248,147856
872425256,-1,285,3,4,78,40,-2.00671,-23,0.230548,121.89299999999999,1.3743,39.0638,147856
872425257,-1,284,3,2,78,41,-2.01797,-23,0.235134,122.09299999999999,1.4673399999999999,36.7691,148168
872425258,-1,284,3,4,78,42,-2.0284299999999997,-23,0.22889299999999999,121.851,1.30515,40.3891,148168
872425259,-1,284,3,5,78,43,-2.03799,-23,0.23248600000000003,123.67,1.52508,36.7245,148168
872425260,-1,284,4,2,78,44,-2.04658,-24,0.234391,121.098,1.452,36.9346,148232
872425261,-1,284,4,5,78,45,-2.0541400000000003,-24,0.232308,120.601,1.41893,37.8644,148232
872425262,-1,283,3,2,78,46,-2.06051,-24,0.22999699999999998,122.191,1.41564,38.5702,8776
872425263,-1,283,3,4,78,47,-2.0657099999999997,-24,0.23141399999999998,121.08200000000001,1.4162700000000001,38.0829,8776
872425264,-1,283,3,5,78,48,-2.0697400000000004,-24,0.230765,120.96700000000001,1.40943,38.3169,8776
872425265,-1,283,4,2,78,49,-2.07258,-24,0.232079,119.772,1.38612,38.2949,8840
872425266,-1,283,4,5,78,50,-2.07421,-24,0.230942,120.654,1.38399,38.5986,8840
872425268,-1,46,4,1,78,52,-2.07367,-24,0.23221,119.522,1.34751,38.7418,8904
872425269,-1,46,3,4,78,53,-2.07153,-24,0.23213899999999998,120.13600000000001,1.3845100000000001,38.2977,8968
872425270,-1,46,3,2,78,54,-2.06818,-24,0.22998200000000002,121.689,1.36661,39.1275,8968
872425271,-1,46,3,1,78,55,-2.06366,-24,0.236539,119.844,1.40753,37.0548,8968
872425272,-1,47,4,3,78,56,-2.05797,-24,0.23283299999999998,121.04,1.41962,37.7663,16968
872425273,-1,47,4,1,78,57,-2.0510200000000003,-24,0.231462,121.835,1.42533,37.9635,16968
872425274,-1,47,3,4,78,58,-2.0430200000000003,-24,0.23524499999999998,120.639,1.4177799999999998,37.2198,17032
872425275,-1,47,3,2,78,59,-2.03402,-23,0.234592,123.193,1.5152,36.3458,17032
872425276,-1,47,3,1,78,60,-2.02407,-23,0.23739000000000002,122.666,1.52647,35.5863,17032
872425277,-1,48,3,5,78,61,-2.01332,-23,0.23151599999999997,121.461,1.4242,38.0239,16848
872425278,-1,48,3,4,78,62,-2.00153,-23,0.23095900000000003,121.97399999999999,1.3714,38.9773,16848
872425279,-1,48,3,2,78,63,-1.98899,-23,0.23038499999999998,121.64299999999999,1.37539,38.9573,16848
872425280,-1,48,2,5,78,64,-1.97576,-23,0.22986900000000002,121.098,1.36435,39.2664,16904
872425281,-1,48,2,3,78,65,-1.9619099999999998,-23,0.227348,121.854,1.30166,40.9545,16904
872425282,-1,49,4,3,78,66,-1.94775,-23,0.235002,121.229,1.51142,36.1037,24904
872425283,-1,49,3,5,78,67,-1.9327400000000001,-23,0.23117600000000002,121.88600000000001,1.4230399999999999,38.0079,24656
872425284,-1,49,3,3,78,68,-1.9172900000000002,-22,0.23588499999999998,122.48700000000001,1.53854,35.7579,24656
872425285,-1,49,3,2,78,69,-1.90146,-22,0.235085,121.961,1.52178,35.9595,24656
872425286,-1,49,3,1,78,70,-1.8852900000000001,-22,0.232936,123.251,1.59127,35.5902,24656
872425287,-1,50,2,5,78,71,-1.86937,-22,0.22500599999999998,122.741,1.35138,40.8295,24712
872425288,-1,50,2,2,78,72,-1.85263,-22,0.233303,121.446,1.43069,37.5061,24712
872425289,-1,50,4,1,78,73,-1.83569,-22,0.236686,120.557,1.48975,35.9864,24720
872425290,-1,50,3,5,78,74,-1.8186,-21,0.23164,121.333,1.4026100000000001,38.2879,173008
872425291,-1,50,3,2,78,75,-1.80139,-21,0.22499699999999997,124.208,1.3904299999999998,40.0062,173008
872425292,-1,51,2,5,78,76,-1.7849599999999999,-21,0.227546,120.80799999999999,1.4405,38.5877,173000
872425293,-1,51,2,2,78,77,-1.7676,-21,0.23115,120.23899999999999,1.4143700000000001,38.1324,173000
872425294,-1,51,4,1,78,78,-1.7502,-21,0.228793,121.411,1.4592200000000002,38.1699,173016
872425295,-1,51,3,5,78,79,-1.7328,-20,0.23099099999999997,121.323,1.4924600000000001,37.2242,172816
872425296,-1,51,3,2,78,80,-1.7154099999999999,-20,0.23205,122.024,1.5060200000000001,36.8565,172816
872425297,-1,52,2,5,78,81,-1.6993099999999999,-20,0.229302,121.01299999999999,1.48464,37.6371,172808
872425298,-1,52,2,2,78,82,-1.68203,-20,0.22458699999999998,121.579,1.35017,40.6252,172808
872425299,-1,52,4,1,78,83,-1.66482,-20,0.234948,120.07799999999999,1.52683,35.8094,172824
872425300,-1,52,3,5,78,84,-1.64769,-19,0.231138,120.249,1.38428,38.5349,180552
872425301,-1,52,3,2,78,85,-1.63066,-19,0.23009200000000002,122.193,1.48856,37.5425,180552
