rowinRoot,hashedId,CMSSWID,CMSSWID.1,dbID,side,ix,iy,side.1,eta,eta_ring,sc,iSC,EE,FED,TCC,TTinTCC,CCU,token_ring,strip,VFE,Xtal in CCU,Xtal in VFE,Quadrant,chElectroniq,BarCode1,BarCode2,RusOrChin,stripid,Unnamed: 29,Unnamed: 30,A,t0,alpha,beta
71440,12733,872436935,872436935,2012041071,1,41,71,1,2.28268,25,91,5,EE+01,649,97,13,14,6,2,1,4,5,2,329,33201,4148,R,795472,,,0.230359,127.101,1.3549200000000001,40.2138
71441,12823,872436936,872436936,2012041072,1,41,72,1,2.24339,25,91,10,EE+01,649,97,13,14,6,2,1,3,4,2,328,33201,4142,R,795472,,,0.23498000000000002,126.18,1.41313,38.1744
71442,12913,872436937,872436937,2012041073,1,41,73,1,2.20532,25,91,15,EE+01,649,97,13,14,6,2,1,2,3,2,327,33201,4136,R,795472,,,0.235702,126.445,1.4249,37.8815
71443,13003,872436938,872436938,2012041074,1,41,74,1,2.16843,25,91,20,EE+01,649,97,13,14,6,2,1,1,2,2,326,33201,4159,R,795472,,,0.23437600000000003,126.75399999999999,1.37142,39.0493
71444,13093,872436939,872436939,2012041075,1,41,75,1,2.13267,25,91,25,EE+01,649,97,13,14,6,2,1,0,1,2,325,33201,4154,R,795472,,,0.23709899999999998,126.84899999999999,1.43798,37.4702
71445,13180,872436940,872436940,2012041076,1,41,76,1,2.09784,24,92,5,EE+01,649,96,12,13,6,2,1,3,4,2,303,33201,4370,R,787216,,,0.231996,126.069,1.35794,39.5784
71446,13264,872436941,872436941,2012041077,1,41,77,1,2.0643,24,92,10,EE+01,649,96,12,13,6,2,1,1,2,2,301,33201,4356,R,787216,,,0.233231,126.64,1.40555,38.7617
71447,13348,872436942,872436942,2012041078,1,41,78,1,2.03173,24,92,15,EE+01,649,96,12,13,6,2,1,0,1,2,300,33201,4343,R,787216,,,0.23512399999999997,126.65,1.43861,37.7663
71448,13432,872436943,872436943,2012041079,1,41,79,1,2.00008,23,92,20,EE+01,649,96,8,13,6,1,2,7,3,2,307,33201,4358,R,786952,,,0.231956,125.23100000000001,1.37624,39.277
71449,13516,872436944,872436944,2012041080,1,41,80,1,1.9693200000000002,23,92,25,EE+01,649,96,8,13,6,1,2,5,1,2,305,33201,4363,R,786952,,,0.232073,126.13600000000001,1.36109,39.528
71450,13595,872436945,872436945,2012041081,1,41,81,1,1.93998,22,93,5,EE+01,649,96,4,8,5,1,1,4,5,2,179,33201,4518,R,786696,,,0.23451599999999997,125.31299999999999,1.4462700000000002,37.5776
71451,13669,872436946,872436946,2012041082,1,41,82,1,1.9109900000000002,22,93,10,EE+01,649,96,4,8,5,1,1,3,4,2,178,33201,4521,R,786696,,,0.233681,125.397,1.41677,38.1576
71452,13743,872436947,872436947,2012041083,1,41,83,1,1.8827599999999998,22,93,15,EE+01,649,96,4,8,5,1,1,2,3,2,177,33201,4510,R,786696,,,0.23090700000000003,126.39,1.3929,39.3188
71453,13817,872436948,872436948,2012041084,1,41,84,1,1.85525,22,93,20,EE+01,649,96,4,8,5,1,1,1,2,2,176,33201,4505,R,786696,,,0.224483,127.47399999999999,1.26292,43.2886
71454,13891,872436949,872436949,2012041085,1,41,85,1,1.82844,22,93,25,EE+01,649,96,4,8,5,1,1,0,1,2,175,33201,4500,R,786696,,,0.234893,127.575,1.52954,36.7039
71455,13963,872436950,872436950,2012041086,1,41,86,1,1.80349,21,94,5,EE+01,649,78,15,7,5,2,1,3,4,2,153,33201,4184,R,639952,,,0.23629499999999998,124.68,1.5079,36.3195
71456,14033,872436951,872436951,2012041087,1,41,87,1,1.7781,21,94,10,EE+01,649,78,15,7,5,2,1,1,2,2,151,33201,4195,R,639952,,,0.23405,126.244,1.5172,36.9497
71457,14098,872436952,872436952,2012041088,1,41,88,1,1.7533,21,94,15,EE+01,649,78,15,7,5,2,1,0,1,2,150,33201,4170,R,639952,,,0.236298,126.199,1.53119,36.2808
71458,14158,872436953,872436953,2012041089,1,41,89,1,1.72908,20,94,20,EE+01,649,78,11,7,5,1,2,7,3,2,157,33201,4175,R,639688,,,0.236277,125.454,1.5818,35.5909
71459,14218,872436954,872436954,2012041090,1,41,90,1,1.7054099999999999,20,94,25,EE+01,649,78,11,7,5,1,2,5,1,2,155,33201,4190,R,639688,,,0.23443899999999998,125.77,1.50355,37.0079
71460,14278,872436955,872436955,2012041091,1,41,91,1,1.68402,20,95,5,EE+01,649,78,11,6,5,2,2,8,4,2,133,33201,5155,R,639696,,,0.231185,124.823,1.49019,37.6746
71461,14338,872436956,872436956,2012041092,1,41,92,1,1.6615,20,95,10,EE+01,649,78,11,6,5,2,2,6,2,2,131,33201,5168,R,639696,,,0.234752,125.117,1.57276,35.9705
71462,14393,872436957,872436957,2012041093,1,41,93,1,1.63947,19,95,15,EE+01,649,78,7,6,5,1,1,4,5,2,129,33201,5161,R,639432,,,0.234388,125.898,1.59565,35.8535
71463,14443,872436958,872436958,2012041094,1,41,94,1,1.6179,19,95,20,EE+01,649,78,7,6,5,1,1,2,3,2,127,33201,5183,R,639432,,,0.234855,124.927,1.5128,36.6847
71464,14493,872436959,872436959,2012041095,1,41,95,1,1.59677,19,95,25,EE+01,649,78,7,6,5,1,1,0,1,2,125,33201,5175,R,639432,,,0.230463,127.594,1.50147,38.0823
71465,14533,872436960,872436960,2012041096,1,41,96,1,1.5783,18,96,5,EE+01,649,78,3,5,5,1,1,4,5,2,104,33201,4490,R,639176,,,0.23187600000000003,126.071,1.49498,37.6226
71466,14563,872436961,872436961,2012041097,1,41,97,1,1.55813,18,96,10,EE+01,649,78,3,5,5,1,1,3,4,2,103,33201,4494,R,639176,,,0.234725,126.087,1.56066,36.2206
71467,14588,872436962,872436962,2012041098,1,41,98,1,1.53835,18,96,15,EE+01,649,78,3,5,5,1,1,2,3,2,102,33201,4428,R,639176,,,0.23476100000000003,125.23100000000001,1.4962799999999998,36.865
71468,14608,872436963,872436963,2012041099,1,41,99,1,1.51895,18,96,20,EE+01,649,78,3,5,5,1,1,1,2,2,101,33201,4412,R,639176,,,0.23676999999999998,125.831,1.58246,35.5364
71469,14628,872436964,872436964,2012041100,1,41,100,1,1.49991,18,96,25,EE+01,649,78,3,5,5,1,1,0,1,2,100,33201,4387,R,639176,,,0.237139,125.919,1.55528,35.7875
71470,7325,872436993,872436993,2012042001,1,42,1,1,1.49271,18,175,20,EE+05,653,86,3,37,6,1,2,5,1,3,905,33201,1905,R,704712,,,0.23539200000000002,125.73,1.5954700000000002,35.6369
71471,7345,872436994,872436994,2012042002,1,42,2,1,1.5116399999999999,18,175,19,EE+05,653,86,3,37,6,1,2,6,2,3,906,33201,1908,R,704712,,,0.234771,125.646,1.6021,35.6699
71472,7365,872436995,872436995,2012042003,1,42,3,1,1.53095,18,175,18,EE+05,653,86,3,37,6,1,2,7,3,3,907,33201,1909,R,704712,,,0.23091599999999998,125.81700000000001,1.53377,37.2508
71473,7390,872436996,872436996,2012042004,1,42,4,1,1.55062,18,175,17,EE+05,653,86,3,37,6,1,2,8,4,3,908,33201,1920,R,704712,,,0.23233800000000002,125.38,1.5417,36.8607
71474,7420,872436997,872436997,2012042005,1,42,5,1,1.57069,18,175,16,EE+05,653,86,3,37,6,1,2,9,5,3,909,33201,1440,R,704712,,,0.23338000000000003,123.794,1.4949299999999999,37.019
71475,7460,872436998,872436998,2012042006,1,42,6,1,1.58901,19,174,20,EE+05,653,86,6,36,6,2,1,0,1,3,875,33201,1858,R,704912,,,0.231934,126.07700000000001,1.46793,38.0117
71476,7510,872436999,872436999,2012042007,1,42,7,1,1.61004,19,174,19,EE+05,653,86,6,36,6,2,1,2,3,3,877,33201,1857,R,704912,,,0.232194,126.494,1.5230299999999999,37.246
71477,7560,872437000,872437000,2012042008,1,42,8,1,1.63151,20,174,18,EE+05,653,86,10,36,6,3,2,5,1,3,880,33201,1856,R,705176,,,0.23061700000000002,125.60700000000001,1.4629299999999998,38.3607
71478,7615,872437001,872437001,2012042009,1,42,9,1,1.65345,20,174,17,EE+05,653,86,10,36,6,3,2,6,2,3,881,33201,1855,R,705176,,,0.23096599999999998,125.79700000000001,1.49206,37.9336
71479,7675,872437002,872437002,2012042010,1,42,10,1,1.67587,20,174,16,EE+05,653,86,10,36,6,3,2,8,4,3,883,33201,1854,R,705176,,,0.23173200000000002,124.60600000000001,1.48769,37.6534
71480,7735,872437003,872437003,2012042011,1,42,11,1,1.69712,20,173,20,EE+05,653,86,10,35,6,2,2,5,1,3,855,33201,1753,R,705168,,,0.232321,125.74600000000001,1.4722899999999999,37.8436
71481,7795,872437004,872437004,2012042012,1,42,12,1,1.7207,20,173,19,EE+05,653,86,10,35,6,2,2,8,4,3,858,33201,1752,R,705168,,,0.234492,124.73100000000001,1.53691,36.4381
71482,7855,872437005,872437005,2012042013,1,42,13,1,1.7448400000000002,21,173,18,EE+05,653,86,14,35,6,1,1,0,1,3,850,33201,1751,R,705416,,,0.233021,125.82600000000001,1.45434,37.8598
71483,7920,872437006,872437006,2012042014,1,42,14,1,1.76955,21,173,17,EE+05,653,86,14,35,6,1,1,2,3,3,852,33201,1750,R,705416,,,0.22968899999999998,126.03399999999999,1.40891,39.3342
71484,7990,872437007,872437007,2012042015,1,42,15,1,1.79487,21,173,16,EE+05,653,86,14,35,6,2,3,14,5,3,864,33201,1749,R,705424,,,0.23563299999999998,123.583,1.47596,36.7878
71485,8062,872437008,872437008,2012042016,1,42,16,1,1.81972,22,172,20,EE+05,653,104,2,34,6,1,2,6,2,3,831,33201,1669,R,852104,,,0.234224,124.62299999999999,1.47624,37.2399
71486,8136,872437009,872437009,2012042017,1,42,17,1,1.84648,22,172,19,EE+05,653,104,2,34,6,1,2,7,3,3,832,33201,1668,R,852104,,,0.229967,126.257,1.47476,38.4524
71487,8210,872437010,872437010,2012042018,1,42,18,1,1.8739400000000002,22,172,18,EE+05,653,104,2,34,6,1,2,8,4,3,833,33201,1667,R,852104,,,0.23100900000000002,125.215,1.4797,37.9008
71488,8284,872437011,872437011,2012042019,1,42,19,1,1.9021400000000002,22,172,17,EE+05,653,104,2,34,6,1,2,9,5,3,834,33201,1670,R,852104,,,0.22571999999999998,126.081,1.35081,41.1738
71489,8358,872437012,872437012,2012042020,1,42,20,1,1.9311200000000002,23,172,16,EE+05,653,104,6,34,6,1,4,19,5,3,844,33201,1666,R,852360,,,0.223636,125.7,1.29692,42.6302
71490,8437,872437013,872437013,2012042021,1,42,21,1,1.9604400000000002,23,171,20,EE+05,653,104,5,29,5,1,2,5,1,3,705,33201,1425,R,852296,,,0.23515100000000003,125.645,1.45183,37.4771
71491,8521,872437014,872437014,2012042022,1,42,22,1,1.9912299999999998,23,171,19,EE+05,653,104,5,29,5,1,2,8,4,3,708,33201,1424,R,852296,,,0.234762,125.235,1.47274,37.2901
71492,8605,872437015,872437015,2012042023,1,42,23,1,2.02294,24,171,18,EE+05,653,104,9,29,5,1,1,0,1,3,700,33201,1423,R,852552,,,0.23588299999999998,125.566,1.4367299999999998,37.5724
71493,8689,872437016,872437016,2012042024,1,42,24,1,2.0556,24,171,17,EE+05,653,104,9,29,5,1,1,2,3,3,702,33201,1422,R,852552,,,0.233398,125.009,1.3886,38.7208
71494,8773,872437017,872437017,2012042025,1,42,25,1,2.08927,24,171,16,EE+05,653,104,9,29,5,2,3,14,5,3,714,33201,1420,R,852560,,,0.234618,123.96600000000001,1.41767,37.9352
71495,8860,872437018,872437018,2012042026,1,42,26,1,2.1242900000000002,25,170,20,EE+05,653,104,13,28,5,1,3,11,2,3,686,33201,1327,R,852808,,,0.238871,124.101,1.40635,37.1401
71496,8950,872437019,872437019,2012042027,1,42,27,1,2.16031,25,170,19,EE+05,653,103,16,28,5,2,2,5,1,3,680,33201,1326,R,844816,,,0.23493000000000003,126.30799999999999,1.4353,37.8339
71497,9040,872437020,872437020,2012042028,1,42,28,1,2.19752,25,170,18,EE+05,653,103,16,28,5,2,2,6,2,3,681,33201,1325,R,844816,,,0.23289899999999997,125.70100000000001,1.39016,38.986
71498,9130,872437021,872437021,2012042029,1,42,29,1,2.23599,25,170,17,EE+05,653,103,16,28,5,2,2,7,3,3,682,33201,1324,R,844816,,,0.232983,124.471,1.37475,38.9601
71499,9220,872437022,872437022,2012042030,1,42,30,1,2.27578,25,170,16,EE+05,653,103,16,28,5,2,2,9,5,3,684,33201,1323,R,844816,,,0.23465999999999998,124.40299999999999,1.39096,38.351
71500,9310,872437023,872437023,2012042031,1,42,31,1,2.31813,26,169,20,EE+04,652,103,20,33,5,1,3,11,2,3,811,33201,759,R,845064,,,0.23187800000000003,128.208,1.43285,38.8625
71501,9400,872437024,872437024,2012042032,1,42,32,1,2.36095,26,169,19,EE+04,652,103,20,33,5,1,3,13,4,3,813,33201,758,R,845064,,,0.235161,125.167,1.38772,38.4142
71502,9490,872437025,872437025,2012042033,1,42,33,1,2.40532,26,169,18,EE+04,652,103,19,33,5,1,1,2,3,3,802,33201,757,R,845000,,,0.236165,124.625,1.38436,38.1495
71503,9580,872437026,872437026,2012042034,1,42,34,1,2.4513,26,169,17,EE+04,652,103,19,33,5,1,1,4,5,3,804,33201,756,R,845000,,,0.230053,125.976,1.30728,40.8967
71504,9670,872437027,872437027,2012042035,1,42,35,1,2.49895,27,169,16,EE+04,652,103,23,33,5,1,2,8,4,3,808,33201,755,R,845256,,,0.236724,124.336,1.40221,37.7514
71505,9762,872437028,872437028,2012042036,1,42,36,1,2.55049,27,168,20,EE+04,652,103,21,32,5,1,2,5,1,3,780,33106,2075,C,845128,,,0.239248,124.715,1.45593,36.567
71506,9856,872437029,872437029,2012042037,1,42,37,1,2.60177,27,168,19,EE+04,652,103,21,32,5,1,2,7,3,3,782,33106,2074,C,845128,,,0.23658200000000001,123.294,1.38637,37.8921
71507,9950,872437030,872437030,2012042038,1,42,38,1,2.65479,27,168,18,EE+04,652,103,21,32,5,1,2,9,5,3,784,33106,2073,C,845128,,,0.235929,122.96799999999999,1.34686,38.631
71508,10044,872437031,872437031,2012042039,1,42,39,1,2.70949,28,168,17,EE+04,652,103,25,32,5,1,1,1,2,3,776,33106,2072,C,845384,,,0.239486,124.689,1.44145,36.6895
71509,10138,872437032,872437032,2012042040,1,42,40,1,2.7657700000000003,28,168,16,EE+04,652,103,25,32,5,1,1,3,4,3,778,33106,2070,C,845384,,,0.2391,124.18799999999999,1.4477,36.6018
71511,10311,872437034,872437034,2012042042,1,42,42,1,2.88512,28,167,19,EE+04,652,102,27,14,6,1,1,0,1,3,325,33106,2066,C,837320,,,0.235952,126.61200000000001,1.3664399999999999,39.0104
71512,11659,872437051,872437051,2012042059,1,42,59,1,2.92099,28,88,19,EE+02,650,98,25,25,7,1,5,22,3,2,622,33106,2756,C,804424,,,0.234638,124.501,1.49051,37.0878
71513,11743,872437052,872437052,2012042060,1,42,60,1,2.8620900000000002,28,88,24,EE+02,650,98,25,25,7,1,5,23,4,2,623,33106,2760,C,804424,,,0.23033800000000001,127.046,1.64074,36.0164
71514,11826,872437053,872437053,2012042061,1,42,61,1,2.80058,28,89,4,EE+01,649,97,27,16,6,2,1,4,5,2,379,33106,2839,C,796368,,,0.23781999999999998,125.781,1.36537,38.6047
71515,11910,872437054,872437054,2012042062,1,42,62,1,2.74345,28,89,9,EE+01,649,97,27,16,6,2,1,2,3,2,377,33106,2824,C,796368,,,0.234369,126.045,1.39131,38.6569
71516,12004,872437055,872437055,2012042063,1,42,63,1,2.68776,27,89,14,EE+01,649,97,23,16,6,1,2,9,5,2,384,33106,2832,C,796104,,,0.233725,124.63,1.36853,38.9728
71517,12098,872437056,872437056,2012042064,1,42,64,1,2.63368,27,89,19,EE+01,649,97,23,16,6,1,2,8,4,2,383,33106,2817,C,796104,,,0.23338299999999998,123.463,1.35762,38.5083
71518,12192,872437057,872437057,2012042065,1,42,65,1,2.58133,27,89,24,EE+01,649,97,23,16,6,1,2,6,2,2,381,33106,2826,C,796104,,,0.23220300000000002,125.742,1.34999,39.6976
71519,12284,872437058,872437058,2012042066,1,42,66,1,2.52855,27,90,4,EE+01,649,97,21,15,6,3,2,8,4,2,358,33201,3930,R,795992,,,0.23804899999999998,123.57,1.43862,36.8816
71520,12374,872437059,872437059,2012042067,1,42,67,1,2.47985,26,90,9,EE+01,649,97,18,15,6,1,1,4,5,2,354,33201,3925,R,795784,,,0.236012,125.027,1.38991,38.1198
71521,12464,872437060,872437060,2012042068,1,42,68,1,2.43284,26,90,14,EE+01,649,97,18,15,6,1,1,3,4,2,353,33201,3919,R,795784,,,0.234258,125.306,1.36368,39.0434
71522,12554,872437061,872437061,2012042069,1,42,69,1,2.38749,26,90,19,EE+01,649,97,17,15,6,1,3,12,3,2,362,33201,3915,R,795720,,,0.235002,124.82600000000001,1.3822,38.3846
71523,12644,872437062,872437062,2012042070,1,42,70,1,2.3437200000000002,26,90,24,EE+01,649,97,17,15,6,1,3,10,1,2,360,33201,3908,R,795720,,,0.234316,127.333,1.42072,38.3941
71524,12734,872437063,872437063,2012042071,1,42,71,1,2.3003099999999996,25,91,4,EE+01,649,97,13,14,6,1,2,8,4,2,333,33201,4149,R,795464,,,0.23133800000000002,125.694,1.35962,39.7724
71525,12824,872437064,872437064,2012042072,1,42,72,1,2.2596700000000003,25,91,9,EE+01,649,97,13,14,6,1,2,7,3,2,332,33201,4143,R,795464,,,0.23399299999999998,125.70299999999999,1.4081700000000001,38.4116
71526,12914,872437065,872437065,2012042073,1,42,73,1,2.22039,25,91,14,EE+01,649,97,13,14,6,1,2,6,2,2,331,33201,4137,R,795464,,,0.23653400000000002,126.28399999999999,1.46505,37.1379
71527,13004,872437066,872437066,2012042074,1,42,74,1,2.1824,25,91,19,EE+01,649,97,13,14,6,1,2,5,1,2,330,33201,4160,R,795464,,,0.23564899999999997,125.568,1.38524,38.2684
71528,13094,872437067,872437067,2012042075,1,42,75,1,2.14566,25,91,24,EE+01,649,96,16,14,6,2,3,10,1,2,335,33201,4155,R,787472,,,0.232017,127.7,1.36843,39.7046
71530,13265,872437069,872437069,2012042077,1,42,77,1,2.0754799999999998,24,92,9,EE+01,649,96,12,13,6,2,1,2,3,2,302,33201,4351,R,787216,,,0.235303,125.64299999999999,1.41849,37.9546
71531,13349,872437070,872437070,2012042078,1,42,78,1,2.04219,24,92,14,EE+01,649,96,12,13,6,1,3,10,1,2,310,33201,4344,R,787208,,,0.23420900000000003,127.073,1.44484,37.9523
71532,13433,872437071,872437071,2012042079,1,42,79,1,2.0099,23,92,19,EE+01,649,96,8,13,6,1,2,8,4,2,308,33201,4359,R,786952,,,0.23471399999999998,125.709,1.45709,37.586
71533,13517,872437072,872437072,2012042080,1,42,80,1,1.9785400000000002,23,92,24,EE+01,649,96,8,13,6,1,2,6,2,2,306,33201,4364,R,786952,,,0.232783,125.836,1.38297,39.086
71534,13596,872437073,872437073,2012042081,1,42,81,1,1.94855,23,93,4,EE+01,649,96,7,8,5,1,4,16,2,2,191,33201,4517,R,786888,,,0.23378600000000002,125.55799999999999,1.48485,37.3326
71535,13670,872437074,872437074,2012042082,1,42,82,1,1.91907,22,93,9,EE+01,649,96,3,8,5,2,2,8,4,2,183,33201,4522,R,786640,,,0.23265100000000002,124.917,1.43089,38.2329
71536,13744,872437075,872437075,2012042083,1,42,83,1,1.8903900000000002,22,93,14,EE+01,649,96,3,8,5,2,2,7,3,2,182,33201,4511,R,786640,,,0.233604,124.834,1.46194,37.5586
71537,13818,872437076,872437076,2012042084,1,42,84,1,1.86247,22,93,19,EE+01,649,96,3,8,5,2,2,6,2,2,181,33201,4506,R,786640,,,0.23527199999999998,125.31299999999999,1.50475,36.7114
71538,13892,872437077,872437077,2012042085,1,42,85,1,1.83528,22,93,24,EE+01,649,96,3,8,5,2,2,5,1,2,180,33201,4501,R,786640,,,0.234158,125.55,1.4778200000000001,37.3747
71539,13964,872437078,872437078,2012042086,1,42,86,1,1.8098900000000002,21,94,4,EE+01,649,78,15,7,5,2,1,4,5,2,154,33201,4183,R,639952,,,0.23421999999999998,125.759,1.50949,36.9218
71540,14034,872437079,872437079,2012042087,1,42,87,1,1.7841799999999999,21,94,9,EE+01,649,78,15,7,5,2,1,2,3,2,152,33201,4194,R,639952,,,0.23461100000000001,125.81,1.51746,36.7338
71541,14099,872437080,872437080,2012042088,1,42,88,1,1.75909,21,94,14,EE+01,649,78,15,7,5,1,3,10,1,2,160,33201,4169,R,639944,,,0.234888,125.329,1.47865,37.1383
71542,14159,872437081,872437081,2012042089,1,42,89,1,1.73459,20,94,19,EE+01,649,78,11,7,5,1,2,8,4,2,158,33201,4174,R,639688,,,0.23464200000000002,125.345,1.53985,36.3969
71543,14219,872437082,872437082,2012042090,1,42,90,1,1.7106599999999998,20,94,24,EE+01,649,78,11,7,5,1,2,6,2,2,156,33201,4189,R,639688,,,0.23574699999999998,125.57,1.55067,36.107
71544,14279,872437083,872437083,2012042091,1,42,91,1,1.6889599999999998,20,95,4,EE+01,649,78,11,6,5,2,2,9,5,2,134,33201,5156,R,639696,,,0.23304299999999997,123.932,1.49042,37.1632
71545,14339,872437084,872437084,2012042092,1,42,92,1,1.66622,20,95,9,EE+01,649,78,11,6,5,2,2,7,3,2,132,33201,5171,R,639696,,,0.23474899999999999,124.488,1.5648,35.9654
71546,14394,872437085,872437085,2012042093,1,42,93,1,1.64399,20,95,14,EE+01,649,78,11,6,5,2,2,5,1,2,130,33201,5164,R,639696,,,0.22139,125.662,1.23068,44.2594
71547,14444,872437086,872437086,2012042094,1,42,94,1,1.62222,19,95,19,EE+01,649,78,7,6,5,1,1,3,4,2,128,33201,5184,R,639432,,,0.23304699999999998,125.382,1.5157100000000001,37.0696
71548,14494,872437087,872437087,2012042095,1,42,95,1,1.60091,19,95,24,EE+01,649,78,7,6,5,1,1,1,2,2,126,33201,5178,R,639432,,,0.23208,126.411,1.5107899999999999,37.4641
71549,14534,872437088,872437088,2012042096,1,42,96,1,1.5822100000000001,18,96,4,EE+01,649,78,2,5,5,3,2,9,5,2,109,33201,4453,R,639128,,,0.23360799999999998,125.40799999999999,1.5474700000000001,36.5512
71550,14564,872437089,872437089,2012042097,1,42,97,1,1.56189,18,96,9,EE+01,649,78,2,5,5,3,2,8,4,2,108,33201,4495,R,639128,,,0.230404,124.723,1.4510299999999998,38.4707
71551,14589,872437090,872437090,2012042098,1,42,98,1,1.54196,18,96,14,EE+01,649,78,2,5,5,3,2,7,3,2,107,33201,4433,R,639128,,,0.234859,124.443,1.51962,36.4932
71552,14609,872437091,872437091,2012042099,1,42,99,1,1.52242,18,96,19,EE+01,649,78,2,5,5,3,2,6,2,2,106,33201,4418,R,639128,,,0.234109,124.25399999999999,1.46145,37.4166
71553,14629,872437092,872437092,2012042100,1,42,100,1,1.50326,18,96,24,EE+01,649,78,2,5,5,3,2,5,1,2,105,33201,4383,R,639128,,,0.22984899999999997,126.397,1.44335,38.8745
71554,7326,872437121,872437121,2012043001,1,43,1,1,1.49566,18,175,15,EE+05,653,86,3,37,6,2,3,11,2,3,911,33201,1978,R,704720,,,0.23059200000000002,126.963,1.52725,37.6956
71555,7346,872437122,872437122,2012043002,1,43,2,1,1.51471,18,175,14,EE+05,653,86,3,37,6,2,3,12,3,3,912,33201,1976,R,704720,,,0.232699,124.948,1.49515,37.3806
71556,7366,872437123,872437123,2012043003,1,43,3,1,1.53414,18,175,13,EE+05,653,86,3,37,6,2,3,13,4,3,913,33201,1975,R,704720,,,0.23016,126.212,1.51851,37.7642
71557,7391,872437124,872437124,2012043004,1,43,4,1,1.5539399999999999,18,175,12,EE+05,653,86,3,37,6,2,3,14,5,3,914,33201,1974,R,704720,,,0.232528,125.789,1.55579,36.7305
71558,7421,872437125,872437125,2012043005,1,43,5,1,1.5741399999999999,19,175,11,EE+05,653,86,7,37,6,2,4,19,5,3,919,33201,1966,R,704976,,,0.22758899999999999,125.734,1.46947,38.9767
71559,7461,872437126,872437126,2012043006,1,43,6,1,1.59266,19,174,15,EE+05,653,86,7,36,6,1,4,17,3,3,892,33201,1863,R,704968,,,0.224596,125.76100000000001,1.32826,41.8207
71560,7511,872437127,872437127,2012043007,1,43,7,1,1.61385,20,174,14,EE+05,653,86,11,36,6,2,3,10,1,3,885,33201,1862,R,705232,,,0.23612800000000003,125.911,1.57374,35.7934
71561,7561,872437128,872437128,2012043008,1,43,8,1,1.6354899999999999,20,174,13,EE+05,653,86,11,36,6,2,3,12,3,3,887,33201,1861,R,705232,,,0.233638,125.31200000000001,1.5338,36.6039
71562,7616,872437129,872437129,2012043009,1,43,9,1,1.6576,20,174,12,EE+05,653,86,11,36,6,2,3,13,4,3,888,33201,1860,R,705232,,,0.232827,124.065,1.43888,37.9709
71563,7676,872437130,872437130,2012043010,1,43,10,1,1.6802099999999998,20,174,11,EE+05,653,86,11,36,6,2,3,14,5,3,889,33201,1859,R,705232,,,0.230593,123.439,1.36246,39.4243
71564,7736,872437131,872437131,2012043011,1,43,11,1,1.70173,20,173,15,EE+05,653,86,11,35,6,1,4,17,3,3,867,33201,1763,R,705224,,,0.230442,126.779,1.5498,37.393
71565,7796,872437132,872437132,2012043012,1,43,12,1,1.72553,20,173,14,EE+05,653,86,10,35,6,2,2,7,3,3,857,33201,1762,R,705168,,,0.23098000000000002,123.935,1.38238,39.1769
71566,7856,872437133,872437133,2012043013,1,43,13,1,1.7499099999999999,21,173,13,EE+05,653,86,14,35,6,2,3,10,1,3,860,33201,1761,R,705424,,,0.237065,124.355,1.4979799999999999,36.3533
71567,7921,872437134,872437134,2012043014,1,43,14,1,1.77488,21,173,12,EE+05,653,86,14,35,6,2,3,11,2,3,861,33201,1760,R,705424,,,0.235452,124.67200000000001,1.50777,36.567
